Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Year_Month,A,B,Quarter,Year_Quarter,公司 代號_x,公司名稱_x,當月營收,上月營收,去年當月營收,上月比較 增減(%),去年同月 增減(%),當月累計營收,去年累計營收,前期比較 增減(%),備註,年度/季別,毛利率%,營業利益率%,稅前淨利率%,稅後淨利率%,統計期,總人口數(千人),15歲以上民間人口(千人),勞動力(千人),就業人數(千人),失業人數(千人),15歲以上民間人口占總人口數(%),勞動力占總人口數(%),勞動力參與率(%),就業人口占總人口數(%),就業人口占15歲以上民間人口(%),就業人口占勞動力(%),失業率(%),公司 代號_y,公司名稱_y,營業費用,所得稅費用（利益）,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）,稅前淨利（淨損）,繼續營業單位本期淨利（淨損）,本期淨利（淨損）,本期綜合損益總額,營業收入,營業成本,營業毛利（毛損）,營業毛利（毛損）淨額,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,其他綜合損益（淨額）,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於非控制權益
2023-10-12,537.5687261408026,542.5005493164062,536.5823615056819,542.5005493164062,34161176,0.0,0.0,202310,1.0091743119266054,0.011009174311926474,4,2023Q4,2330,台積電,243202811,180430282,210265633,34.79,15.66,1779409796,1848625057,-3.74,無。,2023Q4,53.04,41.6,44.49,38.1,112年10月,23250,20203,11969,11558,411,86.9,51.48,59.24,49.71,57.21,96.57,3.43,2330,台積電,253833716.0,141403807,830509542,-1555669,32.34,979171324.0,837767517.0,837767517.0,828953873.0,2161735841.0,986625213,1175110628.0,1175110628.0,188694,921465606.0,57705718.0,-8813644,838497664,-730147
2023-10-13,542.5006224923712,546.446081565043,540.5278929560353,545.459716796875,31123496,0.0,0.0,202310,1.007272727272727,0.01090909090909083,4,2023Q4,2330,台積電,243202811,180430282,210265633,34.79,15.66,1779409796,1848625057,-3.74,無。,2023Q4,53.04,41.6,44.49,38.1,112年10月,23250,20203,11969,11558,411,86.9,51.48,59.24,49.71,57.21,96.57,3.43,2330,台積電,253833716.0,141403807,830509542,-1555669,32.34,979171324.0,837767517.0,837767517.0,828953873.0,2161735841.0,986625213,1175110628.0,1175110628.0,188694,921465606.0,57705718.0,-8813644,838497664,-730147
2023-10-16,538.5551513671875,539.5415161132813,534.6096923828126,537.5687866210938,19875676,0.0,0.0,202310,1.001831501831502,0.009157509157509158,4,2023Q4,2330,台積電,243202811,180430282,210265633,34.79,15.66,1779409796,1848625057,-3.74,無。,2023Q4,53.04,41.6,44.49,38.1,112年10月,23250,20203,11969,11558,411,86.9,51.48,59.24,49.71,57.21,96.57,3.43,2330,台積電,253833716.0,141403807,830509542,-1555669,32.34,979171324.0,837767517.0,837767517.0,828953873.0,2161735841.0,986625213,1175110628.0,1175110628.0,188694,921465606.0,57705718.0,-8813644,838497664,-730147
2023-10-17,542.5005737969317,544.4733031561933,540.5278444376701,543.4869384765625,18364998,0.0,0.0,202310,1.0036363636363637,0.00727272727272746,4,2023Q4,2330,台積電,243202811,180430282,210265633,34.79,15.66,1779409796,1848625057,-3.74,無。,2023Q4,53.04,41.6,44.49,38.1,112年10月,23250,20203,11969,11558,411,86.9,51.48,59.24,49.71,57.21,96.57,3.43,2330,台積電,253833716.0,141403807,830509542,-1555669,32.34,979171324.0,837767517.0,837767517.0,828953873.0,2161735841.0,986625213,1175110628.0,1175110628.0,188694,921465606.0,57705718.0,-8813644,838497664,-730147
2023-10-18,541.5142456054688,541.5142456054688,532.636962890625,532.636962890625,26418940,0.0,0.0,202310,1.0,0.016393442622950862,4,2023Q4,2330,台積電,243202811,180430282,210265633,34.79,15.66,1779409796,1848625057,-3.74,無。,2023Q4,53.04,41.6,44.49,38.1,112年10月,23250,20203,11969,11558,411,86.9,51.48,59.24,49.71,57.21,96.57,3.43,2330,台積電,253833716.0,141403807,830509542,-1555669,32.34,979171324.0,837767517.0,837767517.0,828953873.0,2161735841.0,986625213,1175110628.0,1175110628.0,188694,921465606.0,57705718.0,-8813644,838497664,-730147
2023-10-19,532.6369870364011,540.5279053628664,532.6369870364011,538.55517578125,22881262,0.0,0.0,202310,1.0148148148148148,0.014814814814814859,4,2023Q4,2330,台積電,243202811,180430282,210265633,34.79,15.66,1779409796,1848625057,-3.74,無。,2023Q4,53.04,41.6,44.49,38.1,112年10月,23250,20203,11969,11558,411,86.9,51.48,59.24,49.71,57.21,96.57,3.43,2330,台積電,253833716.0,141403807,830509542,-1555669,32.34,979171324.0,837767517.0,837767517.0,828953873.0,2161735841.0,986625213,1175110628.0,1175110628.0,188694,921465606.0,57705718.0,-8813644,838497664,-730147
2023-10-20,541.5142094454319,548.4187622070312,538.5551154047465,548.4187622070312,45984177,0.0,0.0,202310,1.0127504553734064,0.01821493624772313,4,2023Q4,2330,台積電,243202811,180430282,210265633,34.79,15.66,1779409796,1848625057,-3.74,無。,2023Q4,53.04,41.6,44.49,38.1,112年10月,23250,20203,11969,11558,411,86.9,51.48,59.24,49.71,57.21,96.57,3.43,2330,台積電,253833716.0,141403807,830509542,-1555669,32.34,979171324.0,837767517.0,837767517.0,828953873.0,2161735841.0,986625213,1175110628.0,1175110628.0,188694,921465606.0,57705718.0,-8813644,838497664,-730147
2023-10-23,544.4733150706572,545.4596797718722,535.5960327597226,536.5823974609375,22747367,0.0,0.0,202310,1.0018115942028984,0.018115942028985553,4,2023Q4,2330,台積電,243202811,180430282,210265633,34.79,15.66,1779409796,1848625057,-3.74,無。,2023Q4,53.04,41.6,44.49,38.1,112年10月,23250,20203,11969,11558,411,86.9,51.48,59.24,49.71,57.21,96.57,3.43,2330,台積電,253833716.0,141403807,830509542,-1555669,32.34,979171324.0,837767517.0,837767517.0,828953873.0,2161735841.0,986625213,1175110628.0,1175110628.0,188694,921465606.0,57705718.0,-8813644,838497664,-730147
2023-10-24,535.5960327597226,538.5551268633675,532.6369386560776,536.5823974609375,15007814,0.0,0.0,202310,1.0055248618784531,0.011049723756906276,4,2023Q4,2330,台積電,243202811,180430282,210265633,34.79,15.66,1779409796,1848625057,-3.74,無。,2023Q4,53.04,41.6,44.49,38.1,112年10月,23250,20203,11969,11558,411,86.9,51.48,59.24,49.71,57.21,96.57,3.43,2330,台積電,253833716.0,141403807,830509542,-1555669,32.34,979171324.0,837767517.0,837767517.0,828953873.0,2161735841.0,986625213,1175110628.0,1175110628.0,188694,921465606.0,57705718.0,-8813644,838497664,-730147
2023-10-25,536.5823974609375,543.4869503694422,536.5823974609375,536.5823974609375,16526355,0.0,0.0,202310,1.0128676470588234,0.01286764705882348,4,2023Q4,2330,台積電,243202811,180430282,210265633,34.79,15.66,1779409796,1848625057,-3.74,無。,2023Q4,53.04,41.6,44.49,38.1,112年10月,23250,20203,11969,11558,411,86.9,51.48,59.24,49.71,57.21,96.57,3.43,2330,台積電,253833716.0,141403807,830509542,-1555669,32.34,979171324.0,837767517.0,837767517.0,828953873.0,2161735841.0,986625213,1175110628.0,1175110628.0,188694,921465606.0,57705718.0,-8813644,838497664,-730147
2023-10-26,522.7733397977725,527.7051637581288,522.7733397977725,523.7597045898438,28188348,0.0,0.0,202310,1.009433962264151,0.009433962264151018,4,2023Q4,2330,台積電,243202811,180430282,210265633,34.79,15.66,1779409796,1848625057,-3.74,無。,2023Q4,53.04,41.6,44.49,38.1,112年10月,23250,20203,11969,11558,411,86.9,51.48,59.24,49.71,57.21,96.57,3.43,2330,台積電,253833716.0,141403807,830509542,-1555669,32.34,979171324.0,837767517.0,837767517.0,828953873.0,2161735841.0,986625213,1175110628.0,1175110628.0,188694,921465606.0,57705718.0,-8813644,838497664,-730147
2023-10-27,526.7187866439963,528.6915161819887,524.7460571060038,525.732421875,15679643,0.0,0.0,202310,1.00374531835206,0.007490636704119677,4,2023Q4,2330,台積電,243202811,180430282,210265633,34.79,15.66,1779409796,1848625057,-3.74,無。,2023Q4,53.04,41.6,44.49,38.1,112年10月,23250,20203,11969,11558,411,86.9,51.48,59.24,49.71,57.21,96.57,3.43,2330,台積電,253833716.0,141403807,830509542,-1555669,32.34,979171324.0,837767517.0,837767517.0,828953873.0,2161735841.0,986625213,1175110628.0,1175110628.0,188694,921465606.0,57705718.0,-8813644,838497664,-730147
2023-10-30,523.7596679916956,526.7187621611401,520.800573822251,524.7460327148438,21404842,0.0,0.0,202310,1.0056497175141244,0.011299435028248548,4,2023Q4,2330,台積電,243202811,180430282,210265633,34.79,15.66,1779409796,1848625057,-3.74,無。,2023Q4,53.04,41.6,44.49,38.1,112年10月,23250,20203,11969,11558,411,86.9,51.48,59.24,49.71,57.21,96.57,3.43,2330,台積電,253833716.0,141403807,830509542,-1555669,32.34,979171324.0,837767517.0,837767517.0,828953873.0,2161735841.0,986625213,1175110628.0,1175110628.0,188694,921465606.0,57705718.0,-8813644,838497664,-730147
2023-10-31,527.7051144691857,527.7051144691857,519.8141968696465,521.7869262695312,25667058,0.0,0.0,202310,1.0,0.014953271028037323,4,2023Q4,2330,台積電,243202811,180430282,210265633,34.79,15.66,1779409796,1848625057,-3.74,無。,2023Q4,53.04,41.6,44.49,38.1,112年10月,23250,20203,11969,11558,411,86.9,51.48,59.24,49.71,57.21,96.57,3.43,2330,台積電,253833716.0,141403807,830509542,-1555669,32.34,979171324.0,837767517.0,837767517.0,828953873.0,2161735841.0,986625213,1175110628.0,1175110628.0,188694,921465606.0,57705718.0,-8813644,838497664,-730147
2023-11-01,525.7323603774562,525.7323603774562,519.8141724557587,520.800537109375,13603347,0.0,0.0,202311,1.0,0.011257035647279649,4,2023Q4,2330,台積電,206026179,243202811,222705993,-15.28,-7.48,1985435975,2071331050,-4.14,-,2023Q4,53.04,41.6,44.49,38.1,112年11月,23255,20211,11977,11577,400,86.91,51.5,59.26,49.78,57.28,96.66,3.34,2330,台積電,253833716.0,141403807,830509542,-1555669,32.34,979171324.0,837767517.0,837767517.0,828953873.0,2161735841.0,986625213,1175110628.0,1175110628.0,188694,921465606.0,57705718.0,-8813644,838497664,-730147
2023-11-02,528.6914919446983,539.54150390625,527.705127220921,539.54150390625,29401438,0.0,0.0,202311,1.0205223880597016,0.02238805970149244,4,2023Q4,2330,台積電,206026179,243202811,222705993,-15.28,-7.48,1985435975,2071331050,-4.14,-,2023Q4,53.04,41.6,44.49,38.1,112年11月,23255,20211,11977,11577,400,86.91,51.5,59.26,49.78,57.28,96.66,3.34,2330,台積電,253833716.0,141403807,830509542,-1555669,32.34,979171324.0,837767517.0,837767517.0,828953873.0,2161735841.0,986625213,1175110628.0,1175110628.0,188694,921465606.0,57705718.0,-8813644,838497664,-730147
2023-11-03,539.5414917881589,541.5142211914062,537.5687623849115,541.5142211914062,15426176,0.0,0.0,202311,1.003656307129799,0.007312614259597872,4,2023Q4,2330,台積電,206026179,243202811,222705993,-15.28,-7.48,1985435975,2071331050,-4.14,-,2023Q4,53.04,41.6,44.49,38.1,112年11月,23255,20211,11977,11577,400,86.91,51.5,59.26,49.78,57.28,96.66,3.34,2330,台積電,253833716.0,141403807,830509542,-1555669,32.34,979171324.0,837767517.0,837767517.0,828953873.0,2161735841.0,986625213,1175110628.0,1175110628.0,188694,921465606.0,57705718.0,-8813644,838497664,-730147
2023-11-06,545.4596432217685,548.4187371271307,542.5005493164062,542.5005493164062,29215201,0.0,0.0,202311,1.0054249547920435,0.01084990958408688,4,2023Q4,2330,台積電,206026179,243202811,222705993,-15.28,-7.48,1985435975,2071331050,-4.14,-,2023Q4,53.04,41.6,44.49,38.1,112年11月,23255,20211,11977,11577,400,86.91,51.5,59.26,49.78,57.28,96.66,3.34,2330,台積電,253833716.0,141403807,830509542,-1555669,32.34,979171324.0,837767517.0,837767517.0,828953873.0,2161735841.0,986625213,1175110628.0,1175110628.0,188694,921465606.0,57705718.0,-8813644,838497664,-730147
2023-11-07,544.4733398437501,547.4324340820312,542.5006103515625,547.4324340820312,14777790,0.0,0.0,202311,1.0054347826086956,0.009057971014492752,4,2023Q4,2330,台積電,206026179,243202811,222705993,-15.28,-7.48,1985435975,2071331050,-4.14,-,2023Q4,53.04,41.6,44.49,38.1,112年11月,23255,20211,11977,11577,400,86.91,51.5,59.26,49.78,57.28,96.66,3.34,2330,台積電,253833716.0,141403807,830509542,-1555669,32.34,979171324.0,837767517.0,837767517.0,828953873.0,2161735841.0,986625213,1175110628.0,1175110628.0,188694,921465606.0,57705718.0,-8813644,838497664,-730147
2023-11-08,542.5005741256604,549.4051268872597,542.5005741256604,548.4187622070312,15314834,0.0,0.0,202311,1.0127272727272727,0.01272727272727279,4,2023Q4,2330,台積電,206026179,243202811,222705993,-15.28,-7.48,1985435975,2071331050,-4.14,-,2023Q4,53.04,41.6,44.49,38.1,112年11月,23255,20211,11977,11577,400,86.91,51.5,59.26,49.78,57.28,96.66,3.34,2330,台積電,253833716.0,141403807,830509542,-1555669,32.34,979171324.0,837767517.0,837767517.0,828953873.0,2161735841.0,986625213,1175110628.0,1175110628.0,188694,921465606.0,57705718.0,-8813644,838497664,-730147
2023-11-09,543.4869630221191,549.4051513671875,543.4869630221191,549.4051513671875,13165684,0.0,0.0,202311,1.010889292196007,0.0108892921960072,4,2023Q4,2330,台積電,206026179,243202811,222705993,-15.28,-7.48,1985435975,2071331050,-4.14,-,2023Q4,53.04,41.6,44.49,38.1,112年11月,23255,20211,11977,11577,400,86.91,51.5,59.26,49.78,57.28,96.66,3.34,2330,台積電,253833716.0,141403807,830509542,-1555669,32.34,979171324.0,837767517.0,837767517.0,828953873.0,2161735841.0,986625213,1175110628.0,1175110628.0,188694,921465606.0,57705718.0,-8813644,838497664,-730147
2023-11-10,547.4324219188313,549.4051513671875,546.4460571946532,549.4051513671875,12994933,0.0,0.0,202311,1.0036036036036036,0.00540540540540548,4,2023Q4,2330,台積電,206026179,243202811,222705993,-15.28,-7.48,1985435975,2071331050,-4.14,-,2023Q4,53.04,41.6,44.49,38.1,112年11月,23255,20211,11977,11577,400,86.91,51.5,59.26,49.78,57.28,96.66,3.34,2330,台積電,253833716.0,141403807,830509542,-1555669,32.34,979171324.0,837767517.0,837767517.0,828953873.0,2161735841.0,986625213,1175110628.0,1175110628.0,188694,921465606.0,57705718.0,-8813644,838497664,-730147
2023-11-13,571.1051508541074,572.0915155360661,563.2142333984375,563.2142333984375,43866014,0.0,0.0,202311,1.001727115716753,0.015544041450777252,4,2023Q4,2330,台積電,206026179,243202811,222705993,-15.28,-7.48,1985435975,2071331050,-4.14,-,2023Q4,53.04,41.6,44.49,38.1,112年11月,23255,20211,11977,11577,400,86.91,51.5,59.26,49.78,57.28,96.66,3.34,2330,台積電,253833716.0,141403807,830509542,-1555669,32.34,979171324.0,837767517.0,837767517.0,828953873.0,2161735841.0,986625213,1175110628.0,1175110628.0,188694,921465606.0,57705718.0,-8813644,838497664,-730147
2023-11-14,568.1460814576049,568.1460814576049,563.214257833841,564.2006225585938,21568576,0.0,0.0,202311,1.0,0.008680555555555459,4,2023Q4,2330,台積電,206026179,243202811,222705993,-15.28,-7.48,1985435975,2071331050,-4.14,-,2023Q4,53.04,41.6,44.49,38.1,112年11月,23255,20211,11977,11577,400,86.91,51.5,59.26,49.78,57.28,96.66,3.34,2330,台積電,253833716.0,141403807,830509542,-1555669,32.34,979171324.0,837767517.0,837767517.0,828953873.0,2161735841.0,986625213,1175110628.0,1175110628.0,188694,921465606.0,57705718.0,-8813644,838497664,-730147
2023-11-15,575.0506714707603,575.0506714707603,567.1597531658442,573.0779418945312,50305088,0.0,0.0,202311,1.0,0.013722126929674132,4,2023Q4,2330,台積電,206026179,243202811,222705993,-15.28,-7.48,1985435975,2071331050,-4.14,-,2023Q4,53.04,41.6,44.49,38.1,112年11月,23255,20211,11977,11577,400,86.91,51.5,59.26,49.78,57.28,96.66,3.34,2330,台積電,253833716.0,141403807,830509542,-1555669,32.34,979171324.0,837767517.0,837767517.0,828953873.0,2161735841.0,986625213,1175110628.0,1175110628.0,188694,921465606.0,57705718.0,-8813644,838497664,-730147
2023-11-16,573.0779296456234,575.0506591796875,570.1188353445273,575.0506591796875,28291435,0.0,0.0,202311,1.0034423407917383,0.008605851979345885,4,2023Q4,2330,台積電,206026179,243202811,222705993,-15.28,-7.48,1985435975,2071331050,-4.14,-,2023Q4,53.04,41.6,44.49,38.1,112年11月,23255,20211,11977,11577,400,86.91,51.5,59.26,49.78,57.28,96.66,3.34,2330,台積電,253833716.0,141403807,830509542,-1555669,32.34,979171324.0,837767517.0,837767517.0,828953873.0,2161735841.0,986625213,1175110628.0,1175110628.0,188694,921465606.0,57705718.0,-8813644,838497664,-730147
2023-11-17,571.1051879882813,575.0506469726563,571.1051879882813,572.091552734375,22031704,0.0,0.0,202311,1.0069084628670122,0.006908462867012129,4,2023Q4,2330,台積電,206026179,243202811,222705993,-15.28,-7.48,1985435975,2071331050,-4.14,-,2023Q4,53.04,41.6,44.49,38.1,112年11月,23255,20211,11977,11577,400,86.91,51.5,59.26,49.78,57.28,96.66,3.34,2330,台積電,253833716.0,141403807,830509542,-1555669,32.34,979171324.0,837767517.0,837767517.0,828953873.0,2161735841.0,986625213,1175110628.0,1175110628.0,188694,921465606.0,57705718.0,-8813644,838497664,-730147
2023-11-20,568.1460815641248,571.105175738938,567.1597168391871,569.1324462890625,22010114,0.0,0.0,202311,1.0052083333333335,0.0069444444444444345,4,2023Q4,2330,台積電,206026179,243202811,222705993,-15.28,-7.48,1985435975,2071331050,-4.14,-,2023Q4,53.04,41.6,44.49,38.1,112年11月,23255,20211,11977,11577,400,86.91,51.5,59.26,49.78,57.28,96.66,3.34,2330,台積電,253833716.0,141403807,830509542,-1555669,32.34,979171324.0,837767517.0,837767517.0,828953873.0,2161735841.0,986625213,1175110628.0,1175110628.0,188694,921465606.0,57705718.0,-8813644,838497664,-730147
2023-11-21,574.0642822265626,577.0233764648438,573.0779174804687,577.0233764648438,35921706,0.0,0.0,202311,1.0051546391752577,0.006872852233677015,4,2023Q4,2330,台積電,206026179,243202811,222705993,-15.28,-7.48,1985435975,2071331050,-4.14,-,2023Q4,53.04,41.6,44.49,38.1,112年11月,23255,20211,11977,11577,400,86.91,51.5,59.26,49.78,57.28,96.66,3.34,2330,台積電,253833716.0,141403807,830509542,-1555669,32.34,979171324.0,837767517.0,837767517.0,828953873.0,2161735841.0,986625213,1175110628.0,1175110628.0,188694,921465606.0,57705718.0,-8813644,838497664,-730147
2023-11-22,568.1460815641248,571.105175738938,566.1733521142494,569.1324462890625,21969125,0.0,0.0,202311,1.0052083333333335,0.008680555555555594,4,2023Q4,2330,台積電,206026179,243202811,222705993,-15.28,-7.48,1985435975,2071331050,-4.14,-,2023Q4,53.04,41.6,44.49,38.1,112年11月,23255,20211,11977,11577,400,86.91,51.5,59.26,49.78,57.28,96.66,3.34,2330,台積電,253833716.0,141403807,830509542,-1555669,32.34,979171324.0,837767517.0,837767517.0,828953873.0,2161735841.0,986625213,1175110628.0,1175110628.0,188694,921465606.0,57705718.0,-8813644,838497664,-730147
2023-11-23,566.1733157675984,570.1187744140625,566.1733157675984,570.1187744140625,14486134,0.0,0.0,202311,1.0069686411149825,0.006968641114982559,4,2023Q4,2330,台積電,206026179,243202811,222705993,-15.28,-7.48,1985435975,2071331050,-4.14,-,2023Q4,53.04,41.6,44.49,38.1,112年11月,23255,20211,11977,11577,400,86.91,51.5,59.26,49.78,57.28,96.66,3.34,2330,台積電,253833716.0,141403807,830509542,-1555669,32.34,979171324.0,837767517.0,837767517.0,828953873.0,2161735841.0,986625213,1175110628.0,1175110628.0,188694,921465606.0,57705718.0,-8813644,838497664,-730147
2023-11-24,569.1323972486413,570.118761888587,566.1733033288043,567.15966796875,10058969,0.0,0.0,202311,1.001733102253033,0.00693240901213179,4,2023Q4,2330,台積電,206026179,243202811,222705993,-15.28,-7.48,1985435975,2071331050,-4.14,-,2023Q4,53.04,41.6,44.49,38.1,112年11月,23255,20211,11977,11577,400,86.91,51.5,59.26,49.78,57.28,96.66,3.34,2330,台積電,253833716.0,141403807,830509542,-1555669,32.34,979171324.0,837767517.0,837767517.0,828953873.0,2161735841.0,986625213,1175110628.0,1175110628.0,188694,921465606.0,57705718.0,-8813644,838497664,-730147
